SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeVariance,ResponseTimeStandardDeviation,ResponseTimeMean,ResponseTimeMedian,ResponseTimeMode,ResponseTimeSkewFromMedian,ResponseTimeSkewFromMode,ResponseTimeCoefficientofVariation,Classification
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.23287415504455566,2149,9228.1601605332,4400,18894.325130919533,424300.8888888888,651.3838260878825,727.6666666666666,515.0,1490.0,0.9794532416190559,-1.1703289255918397,0.8951678782701089,0.0059760615480750675,0.07730499044741593,0.15443438953823513,0.11600708961486816,0.0,1.491260772466138,1.9977285896346346,0.5005684982377363,2.141927225807194e-06,0.0014635324478149414,0.11390841007232666,0.11390841007232666,0.11244487762451172,0.0,1.0,0.012848326536079863,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.23302793502807617,2215,9505.2981511986,4400,18881.856372584127,421273.05,649.0555061009806,661.5,296.5,66.0,1.687066806624762,0.9174870167534664,0.98118746198183,0.005934380478607296,0.0770349302499022,0.16229374408721925,0.17222952842712402,0.0,-0.3869329526621096,2.106755254541498,0.4746635841274473,2.141927225807194e-06,0.0014635324478149414,0.11390841007232666,0.11390841007232666,0.11244487762451172,0.0,1.0,0.012848326536079863,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.23406600952148438,2345,10018.541371273977,4400,18798.11600580192,406321.9669421487,637.4338922132621,613.1818181818181,130.0,66.0,2.2740326051889466,0.8584134368537013,1.0395511956035408,0.005820615152912964,0.07629295611596763,0.16881849549033426,0.22845196723937988,0.0,-2.344913925935741,2.2127664739287987,0.45192297143967736,2.141927225807194e-06,0.0014635324478149414,0.11390841007232666,0.11390841007232666,0.11244487762451172,0.0,1.0,0.012848326536079863,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.23450613021850586,2503,10673.494964365233,4400,18762.835734401528,388288.8541666667,623.1282806667233,575.25,144.0,66.0,2.07621775505958,0.8172474525712781,1.0832303879473677,0.005665171660434096,0.07526733461757562,0.17429246505101523,0.2306610345840454,0.0,-2.246734382960371,2.315645504608002,0.43184502896063204,2.141927225807194e-06,0.0014635324478149414,0.11390841007232666,0.11390841007232666,0.11244487762451172,0.0,1.0,0.012848326536079863,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.23496413230895996,3130,13321.182127850425,4400,18726.26241614756,358610.6390532544,598.8410799646717,579.2307692307693,158.0,66.0,2.1102298255270973,0.8570400167955194,1.0338557821435235,0.005490765642142155,0.07409970068861382,0.17895951637854943,0.23287010192871094,0.0,-2.182623615851343,2.4151179386079273,0.41405845404651315,2.141927225807194e-06,0.0014635324478149414,0.11390841007232666,0.11390841007232666,0.11244487762451172,0.0,1.0,0.012848326536079863,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.23505616188049316,4552,19365.584648294902,4400,18718.930679371173,380104.67346938775,616.5262958458363,639.4285714285714,336.5,66.0,1.4740420974889903,0.9300958860835977,0.9641832151297708,0.005307286653802511,0.07285112664744801,0.18296641962868826,0.23287105560302734,0.0,-2.0550664734058954,2.5115111879343543,0.3981666515379815,2.141927225807194e-06,0.0014635324478149414,0.11390841007232666,0.11390841007232666,0.11244487762451172,0.0,1.0,0.012848326536079863,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.346174955368042,4552,13149.420341978412,4545,13129.199352876072,369975.18222222215,608.2558526000569,606.4666666666667,158.0,66.0,2.211898158067759,0.888551527052937,1.0029501801693803,0.006610882503258229,0.08130733363761371,0.1938469886779785,0.23287200927734375,0.0,-1.439907774124024,2.3841267448512498,0.4194407877683499,3.157276081664249e-06,0.0017768725563934655,0.11297853787740071,0.11244487762451172,0.11111879348754883,0.901010459588899,1.046639154372795,0.015727523030273666,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.3461780548095703,4552,13149.302611062441,4690,13547.941398480416,359329.359375,599.4408722926725,577.625,151.5,66.0,2.1326123377450363,0.8535036959411786,1.0377682272974205,0.007557355884428851,0.08693305403831647,0.203367680311203,0.2328730821609497,0.0,-1.018211157176485,2.3393596665954814,0.42746740241756864,3.157276081664249e-06,0.0017768725563934655,0.11297853787740071,0.11244487762451172,0.11111879348754883,0.901010459588899,1.046639154372795,0.015727523030273666,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.3461790084838867,4552,13149.266386589346,4820,13923.432333778703,349285.384083045,591.0037090264705,551.2941176470588,145.0,66.0,2.062393745293033,0.8211354856747997,1.0720297752294066,0.008241944663791637,0.09078515662701496,0.21176834667430205,0.23287415504455566,0.0,-0.6974424835867876,2.332631836990036,0.42870031358672206,3.157276081664249e-06,0.0017768725563934655,0.11297853787740071,0.11244487762451172,0.11111879348754883,0.901010459588899,1.046639154372795,0.015727523030273666,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.34618115425109863,4552,13149.184882254618,4886,14113.997657007043,342237.6666666667,585.0108261106514,524.3333333333334,145.0,66.0,1.9452631459246774,0.7834612846064533,1.1157231267208862,0.00873200838090046,0.09344521593372483,0.21923572487301296,0.23295104503631592,0.0,-0.44032174444426636,2.3461417760381003,0.4262317010051657,3.157276081664249e-06,0.0017768725563934655,0.11297853787740071,0.11244487762451172,0.11111879348754883,0.901010459588899,1.046639154372795,0.015727523030273666,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.3463420867919922,4618,13333.63797271771,4886,14107.439396859838,334699.5346260387,578.5322243626872,500.2105263157895,145.0,66.0,1.8419571703568824,0.7505381861729777,1.156577468738537,0.009077992677542855,0.0952785006050308,0.2259255333950645,0.23302793502807617,0.0,-0.22363077466303027,2.371212098851348,0.42172524359352576,3.157276081664249e-06,0.0017768725563934655,0.11297853787740071,0.11244487762451172,0.11111879348754883,0.901010459588899,1.046639154372795,0.015727523030273666,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.34641098976135254,4684,13521.510975234574,4886,14104.633352902674,326920.15,571.7693153711556,478.5,137.5,66.0,1.7891831067148727,0.7214448010947068,1.1949201993127598,0.009313638440465866,0.09650719372391815,0.2319498062133789,0.23354697227478027,0.0,-0.04964912976240222,2.403445766715864,0.41606930093805616,3.157276081664249e-06,0.0017768725563934655,0.11297853787740071,0.11244487762451172,0.11111879348754883,0.901010459588899,1.046639154372795,0.015727523030273666,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.34657812118530273,4684,13514.990455775584,4952,14288.264888343443,319069.36054421763,564.8622491760426,458.85714285714283,130.0,66.0,1.7465699469393248,0.6954919423809939,1.2310198456514005,0.009466034369300942,0.09729354741862865,0.23740829740251815,0.23406600952148438,0.0,0.10305784822459346,2.440123766697625,0.40981527808049,0.0023885704744373015,0.04887300353402992,0.08477568626403809,0.11178183555603027,0.0001671314239501953,-1.6577341685080598,1.7311920430913472,0.5764978815012187,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.34657907485961914,4684,13514.953266861945,5066,14617.154835594067,309726.2396694215,556.530537948657,443.1818181818182,130.0,66.0,1.6882190472576237,0.6777378642546571,1.2557612138328669,0.009552874608015249,0.09773880809594133,0.24237060546875,0.23428606986999512,0.0,0.2481471512570225,2.479778607805783,0.40326180605487355,0.0023885704744373015,0.04887300353402992,0.08477568626403809,0.11178183555603027,0.0001671314239501953,-1.6577341685080598,1.7311920430913472,0.5764978815012187,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.3466529846191406,4750,13702.46387815963,5066,14614.038317211933,302176.4310018904,549.7057676629292,426.7826086956522,130.0,66.0,1.6196807064118408,0.6563194892960961,1.2880228867407673,0.009589792954411274,0.09792748824722951,0.2469046219535496,0.23450613021850586,0.0,0.3798267051558274,2.5213004680586693,0.3966207172324733,0.0023885704744373015,0.04887300353402992,0.08477568626403809,0.11178183555603027,0.0001671314239501953,-1.6577341685080598,1.7311920430913472,0.5764978815012187,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.3467230796813965,4847,13979.455894467434,5066,14611.083878970914,293928.4565972222,542.1516915008402,413.0416666666667,122.0,66.0,1.610481003172609,0.6401191255273043,1.3125835363684217,0.009588075302791389,0.09791871783674146,0.2510637243588765,0.2347351312637329,0.0,0.5002698193730863,2.5640013462744853,0.39001539583940087,0.0023885704744373015,0.04887300353402992,0.08477568626403809,0.11178183555603027,0.0001671314239501953,-1.6577341685080598,1.7311920430913472,0.5764978815012187,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.3496689796447754,4847,13861.681424883644,5611,16046.605008257093,282839.97760000004,531.8270184937957,418.32,130.0,66.0,1.62639348871308,0.6624710436822423,1.271340166604025,0.009577915351287629,0.09786682456934846,0.2550079345703125,0.23496413230895996,0.0,0.6144207401094179,2.605662702273678,0.3837795272302163,0.0029822346077116894,0.054609839843307445,0.06840972900390625,0.11111879348754883,0.0001671314239501953,-2.3462290645525483,1.24963921842227,0.7982759271007955,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.349776029586792,4913,14046.131193735528,5611,16041.693899460624,276552.100591716,525.882211708778,404.7692307692308,122.0,66.0,1.6131134946573675,0.6441922225671968,1.2992148901965248,0.009541671263555136,0.0976814786106104,0.25865286130171555,0.23501014709472656,0.0,0.7261165947713509,2.647921233182685,0.3776547381653207,0.0029822346077116894,0.054609839843307445,0.06840972900390625,0.11111879348754883,0.0001671314239501953,-2.3462290645525483,1.24963921842227,0.7982759271007955,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.5364279747009277,4913,9158.731892644344,5677,10582.96783117076,270402.5432098766,520.0024453883622,392.22222222222223,114.0,66.0,1.6051206567755631,0.6273474771423126,1.3257852715284022,0.01194017500855731,0.10927110783989201,0.26894082846464934,0.23505616188049316,0.0,0.9302916549671635,2.4612254216248197,0.40630167038492276,0.004427031849573382,0.06653594404209939,0.08811676502227783,0.11178183555603027,0.0001671314239501953,-1.0670204296843886,1.3218364128519635,0.7550883651400238,False
192.168.1.50,140.82.112.21,56313,443,2025-01-13 21:08:03,0.8373439311981201,4979,5946.182702818134,5677,6779.770878469281,264410.3163265307,514.2084366543695,380.57142857142856,105.5,66.0,1.6048244775667926,0.611758590773319,1.3511482945122322,0.022640291659170038,0.1504669121739728,0.28924093927655903,0.2906155586242676,0.0,-0.027407075639045243,1.9222893265871834,0.520213053346861,0.004427031849573382,0.06653594404209939,0.08811676502227783,0.11178183555603027,0.0001671314239501953,-1.0670204296843886,1.3218364128519635,0.7550883651400238,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.0,122,-1.0,0,-1.0,0.0,0.0,122.0,122.0,122.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,-10.0,-1.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,4.7206878662109375e-05,347,7350623.676767677,0,0.0,2652.25,51.5,173.5,173.5,122.0,0.0,1.0,0.2968299711815562,5.571223482547794e-10,2.3603439331054688e-05,2.3603439331054688e-05,2.3603439331054688e-05,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,-10.0,-1.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.00013709068298339844,469,3421093.175652174,0,0.0,2357.555555555555,48.55466564147626,156.33333333333334,122.0,122.0,2.1213203435596433,0.7071067811865477,0.3105842151906797,3.2334936703490613e-09,5.6863816881643296e-05,6.143252054850261e-05,4.7206878662109375e-05,0.0,0.7505110982614431,1.0803446535495258,0.9256305353244916,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,-10.0,-1.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.00015306472778320312,694,4534029.557632399,0,0.0,2652.25,51.5,173.5,173.5,122.0,0.0,1.0,0.2968299711815562,3.9994567657686275e-09,6.324125841386008e-05,8.434057235717773e-05,9.21487808227539e-05,0.0,-0.3704010006163117,1.3336321014556771,0.7498319805803165,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,-10.0,-1.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.00022101402282714844,816,3692073.42394822,0,0.0,2546.16,50.45948870133347,163.2,122.0,122.0,2.4494897427831774,0.8164965809277258,0.3091880435130728,6.1883065427537074e-09,7.866579016798666e-05,0.00011167526245117187,0.00013709068298339844,0.0,-0.9692429381801139,1.4196166111431059,0.7044155387804166,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,-10.0,-1.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.00023221969604492188,1041,4482823.885010267,0,0.0,2652.25,51.5,173.5,173.5,122.0,0.0,1.0,0.2968299711815562,7.175111073188923e-09,8.470602737225328e-05,0.00013176600138346353,0.00014507770538330078,0.0,-0.47145537618014993,1.5555681864809712,0.6428519229762693,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,-10.0,-1.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.0028831958770751953,1163,403371.830976598,0,0.0,2598.122448979592,50.97178090845553,166.14285714285714,122.0,122.0,2.598076211353316,0.8660254037844386,0.30679489798726456,9.331337312279194e-07,0.0009659884736516887,0.0005248274121965681,0.00015306472778320312,0.0,1.154556274387017,0.5433060812957564,1.8405831159022785,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,-10.0,-1.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.002904176712036133,1388,477932.3497249815,0,0.0,2652.25,51.5,173.5,173.5,122.0,0.0,1.0,0.2968299711815562,1.435697040363948e-06,0.0011982057587759908,0.0008222460746765137,0.00018703937530517578,0.0,1.5903947082182877,0.6862311156945756,1.457235000176056,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,-10.0,-1.0,False
192.168.1.50,1.1.1.1,56241,443,2025-01-13 21:08:04,0.0,141,-1.0,0,-1.0,0.0,0.0,141.0,141.0,141.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,-10.0,-1.0,True
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.015438079833984375,1388,89907.55423770695,101,6542.264393377811,2876.691358024692,53.634796149744915,165.44444444444446,122.0,122.0,2.4300145183632478,0.8100048394544159,0.3241861419393581,2.2374703194370262e-05,0.0047301906086721565,0.0024462276034884984,0.00022101402282714844,0.0,1.4112836657671208,0.5171520147631419,1.9336674158719167,0.0,0.0,0.012533903121948242,0.012533903121948242,0.012533903121948242,-10.0,-10.0,0.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.015440225601196289,1388,89895.0595574497,167,10815.904139837248,3479.05,58.983472261303845,155.5,122.0,122.0,1.703867136793388,0.5679557122644626,0.3793149341562948,3.53331914317323e-05,0.005944172897193713,0.003745627403259277,0.00022661685943603516,0.0,1.7760303769854637,0.6301343295427384,1.5869632126306423,0.0,0.0,0.012533903121948242,0.012533903121948242,0.012533903121948242,-10.0,-10.0,0.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.015443086624145508,1388,89878.40538495978,268,17354.04369104411,3408.247933884298,58.38020155741412,150.54545454545453,122.0,122.0,1.4668733809037018,0.4889577936345672,0.38779119392002137,4.3429393220938145e-05,0.00659009811921933,0.004809032786976208,0.00023221969604492188,0.0,2.0834954236493797,0.7297361435258708,1.3703583259125602,0.0,0.0,0.012533903121948242,0.012533903121948242,0.012533903121948242,-10.0,-10.0,0.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.01559305191040039,1454,93246.65936821504,268,17187.14216690621,3670.25,60.58258825768341,143.5,122.0,122.0,1.0646623370671153,0.35488744568903846,0.4221783153845534,4.869392818168056e-05,0.006978103480293235,0.005707701047261556,0.0015577077865600586,0.0,1.7841494923748704,0.817944454876686,1.2225769048715671,0.0,0.0,0.012533903121948242,0.012533903121948242,0.012533903121948242,-10.0,-10.0,0.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.01566600799560547,1520,97025.35581664334,268,17107.10220977659,3814.402366863906,61.76084817150673,137.53846153846155,122.0,122.0,0.7547724164334028,0.25159080547780094,0.4490441981149818,5.198974747734545e-05,0.007210391631343297,0.006473724658672626,0.0028831958770751953,0.0,1.49389754336902,0.8978325990687652,1.1137933742183155,0.0,0.0,0.012533903121948242,0.012533903121948242,0.012533903121948242,-10.0,-10.0,0.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.018390178680419922,1520,82652.81302668084,413,22457.63932895999,3545.6377551020405,59.545258040435435,138.07142857142858,122.0,122.0,0.809708233719381,0.269902744573127,0.43126415549203106,5.7694685891623954e-05,0.007595701803758752,0.00732489994594029,0.002893686294555664,0.0,1.7501530862593218,0.9643480135457062,1.0369700418868588,2.4057712622038707e-05,0.0049048662185668945,0.007629036903381348,0.007629036903381348,0.002724170684814453,0.0,1.0,0.6429207619107146,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.018391132354736328,1520,82648.52705540719,978,53177.80227643963,14650.382222222222,121.03876330424985,166.53333333333333,122.0,122.0,1.1037786272169314,0.36792620907231044,0.7268140310503394,6.146820014843494e-05,0.00784016582403937,0.008062648773193359,0.002904176712036133,0.0,1.973863376208351,1.0283773269784442,0.97240572479187,2.4057712622038707e-05,0.0049048662185668945,0.007629036903381348,0.007629036903381348,0.002724170684814453,0.0,1.0,0.6429207619107146,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.018393993377685547,1520,82635.6718081659,1100,59802.13091380428,13850.9375,117.6900059478289,163.75,122.0,122.0,1.064236499873425,0.35474549995780835,0.7187175935745276,6.388054006123411e-05,0.00799253026651974,0.008708357810974121,0.009171128273010254,0.0,-0.17370111088899554,1.0895620686546466,0.917799938864213,2.4057712622038707e-05,0.0049048662185668945,0.007629036903381348,0.007629036903381348,0.002724170684814453,0.0,1.0,0.6429207619107146,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.018395185470581055,1520,82630.31663534444,1665,90512.81394595295,21949.75778546712,148.15450646358053,187.35294117647058,122.0,122.0,1.3233402628735231,0.44111342095784106,0.7907775855198961,6.531785805663146e-05,0.008081946427478436,0.009278171202715705,0.015438079833984375,0.0,-2.286543972993357,1.1480119654307694,0.871071060330603,2.4057712622038707e-05,0.0049048662185668945,0.007629036903381348,0.007629036903381348,0.002724170684814453,0.0,1.0,0.6429207619107146,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.018464088439941406,1586,85896.46898404008,1665,90175.04467744434,21503.015432098768,146.63906516375084,180.61111111111111,122.0,122.0,1.1990892954546692,0.3996964318182231,0.8119050055206137,6.611649027359553e-05,0.008131204724614646,0.009788499938117133,0.015439152717590332,0.0,-2.0848027952245394,1.2038191473012052,0.830689561834816,2.4057712622038707e-05,0.0049048662185668945,0.007629036903381348,0.007629036903381348,0.002724170684814453,0.0,1.0,0.6429207619107146,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.018931150436401367,1708,90221.6696094606,1665,87950.2809717517,20542.56509695291,143.32677732005595,177.52631578947367,122.0,122.0,1.1622318626228634,0.3874106208742878,0.8073551049751151,6.68045006093564e-05,0.00817340202176281,0.010269692069605776,0.015440225601196289,0.0,-1.8978144661757446,1.256477051081215,0.7958760561042375,2.4057712622038707e-05,0.0049048662185668945,0.007629036903381348,0.007629036903381348,0.002724170684814453,0.0,1.0,0.6429207619107146,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.018946170806884766,1933,102025.89323735937,1665,87880.55470264012,19622.49,140.08029840059595,179.9,122.0,122.0,1.2400030695484372,0.41333435651614575,0.7786564669293827,6.704013653461515e-05,0.008187804133869785,0.010703516006469727,0.015441656112670898,0.0,-1.7360479178787318,1.3072511056039327,0.7649639734196386,2.4057712622038707e-05,0.0049048662185668945,0.007629036903381348,0.007629036903381348,0.002724170684814453,0.0,1.0,0.6429207619107146,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.01900005340576172,2055,108157.59072428852,1665,87631.33263062792,18840.1224489796,137.25932554467693,177.14285714285714,122.0,122.0,1.2052264629169083,0.4017421543056361,0.7748510313005955,6.696940589772196e-05,0.008183483726245317,0.011098589215959822,0.015443086624145508,0.0,-1.5926581710863845,1.3562181568670377,0.7373445009098482,2.4057712622038707e-05,0.0049048662185668945,0.007629036903381348,0.007629036903381348,0.002724170684814453,0.0,1.0,0.6429207619107146,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.019010066986083984,2280,119936.45270524494,1665,87585.17269922492,18083.12603305785,134.473514243727,179.3181818181818,122.0,122.0,1.278724263447788,0.42624142114926267,0.7499156687863103,6.664108804834315e-05,0.008163399294922621,0.011458201841874556,0.01551806926727295,0.0,-1.4919767900818612,1.403606687351579,0.7124502960917551,2.4057712622038707e-05,0.0049048662185668945,0.007629036903381348,0.007629036903381348,0.002724170684814453,0.0,1.0,0.6429207619107146,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.019042015075683594,2402,126142.11208494015,1665,87438.22507136776,17433.53497164461,132.03611237704862,176.82608695652175,122.0,122.0,1.2457066321361634,0.4152355440453878,0.7467004142296824,6.613554529697197e-05,0.008132376362230905,0.011787932852040167,0.01559305191040039,0.0,-1.4036926805425378,1.449506555892656,0.6898899462956658,2.4057712622038707e-05,0.0049048662185668945,0.007629036903381348,0.007629036903381348,0.002724170684814453,0.0,1.0,0.6429207619107146,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.019050121307373047,2627,137899.38434582364,1665,87401.018247353,16799.805555555555,129.61406388025782,178.83333333333334,122.0,122.0,1.315443670970105,0.43848122365670167,0.7247757532912832,6.548581036567055e-05,0.008092330342099892,0.012090524037679037,0.01562952995300293,0.0,-1.3119852128054192,1.4940719825510296,0.6693117946650508,2.4057712622038707e-05,0.0049048662185668945,0.007629036903381348,0.007629036903381348,0.002724170684814453,0.0,1.0,0.6429207619107146,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,0.01908421516418457,2749,144045.74546817417,1665,87244.87675682429,16251.846400000002,127.48272981074732,176.56,122.0,122.0,1.2839386185327915,0.42797953951093043,0.7220363038669422,6.474458782904548e-05,0.008046402166747912,0.012370271682739258,0.01566600799560547,0.0,-1.228773895923066,1.537366816421371,0.6504628494114145,2.4057712622038707e-05,0.0049048662185668945,0.007629036903381348,0.007629036903381348,0.002724170684814453,0.0,1.0,0.6429207619107146,False
